read name: @SOMEREAD_83, chromosome: Chromosome_2, strand: +, position: 1707 
read name: @SOMEREAD_5995, chromosome: Chromosome_0, strand: +, position: 475951 
read name: @SOMEREAD_4652, chromosome: Chromosome_1, strand: +, position: 172264 
read name: @SOMEREAD_2364, chromosome: Chromosome_2, strand: +, position: 16862 
read name: @SOMEREAD_8907, chromosome: Chromosome_0, strand: +, position: 227860 
read name: @SOMEREAD_2329, chromosome: Chromosome_0, strand: +, position: 463457 
read name: @SOMEREAD_5990, chromosome: Chromosome_2, strand: +, position: 83681 
read name: @SOMEREAD_3146, chromosome: Chromosome_1, strand: +, position: 9936 
read name: @SOMEREAD_2481, chromosome: Chromosome_2, strand: +, position: 62045 
read name: @SOMEREAD_5286, chromosome: Chromosome_2, strand: +, position: 29844 
read name: @SOMEREAD_4787, chromosome: Chromosome_1, strand: +, position: 242996 
read name: @SOMEREAD_2767, chromosome: Chromosome_1, strand: +, position: 49284 
read name: @SOMEREAD_7393, chromosome: Chromosome_1, strand: +, position: 40024 
read name: @SOMEREAD_4537, chromosome: Chromosome_1, strand: +, position: 34721 
read name: @SOMEREAD_8675, chromosome: Chromosome_2, strand: +, position: 20087 
read name: @SOMEREAD_433, chromosome: Chromosome_2, strand: +, position: 20087 
read name: @SOMEREAD_8045, chromosome: Chromosome_0, strand: +, position: 185402 
read name: @SOMEREAD_7824, chromosome: Chromosome_2, strand: +, position: 97987 
read name: @SOMEREAD_7811, chromosome: Chromosome_0, strand: +, position: 444635 
read name: @SOMEREAD_1357, chromosome: Chromosome_2, strand: +, position: 40510 
read name: @SOMEREAD_5603, chromosome: Chromosome_0, strand: +, position: 105424 
read name: @SOMEREAD_4620, chromosome: Chromosome_0, strand: +, position: 176318 
read name: @SOMEREAD_8825, chromosome: Chromosome_1, strand: +, position: 29339 
read name: @SOMEREAD_6052, chromosome: Chromosome_0, strand: +, position: 286997 
read name: @SOMEREAD_4643, chromosome: Chromosome_0, strand: +, position: 180872 
read name: @SOMEREAD_9194, chromosome: Chromosome_0, strand: +, position: 134618 
read name: @SOMEREAD_1211, chromosome: Chromosome_0, strand: +, position: 360665 
read name: @SOMEREAD_6069, chromosome: Chromosome_0, strand: +, position: 23481 
read name: @SOMEREAD_5709, chromosome: Chromosome_0, strand: +, position: 261013 
read name: @SOMEREAD_1823, chromosome: Chromosome_1, strand: +, position: 9157 
read name: @SOMEREAD_2072, chromosome: Chromosome_2, strand: +, position: 8921 
read name: @SOMEREAD_3591, chromosome: Chromosome_0, strand: +, position: 130383 
read name: @SOMEREAD_3226, chromosome: Chromosome_0, strand: +, position: 237935 
read name: @SOMEREAD_4286, chromosome: Chromosome_0, strand: +, position: 367543 
read name: @SOMEREAD_9422, chromosome: Chromosome_0, strand: +, position: 150749 
read name: @SOMEREAD_8178, chromosome: Chromosome_0, strand: +, position: 186631 
read name: @SOMEREAD_2864, chromosome: Chromosome_1, strand: +, position: 13536 
read name: @SOMEREAD_3892, chromosome: Chromosome_0, strand: +, position: 260158 
read name: @SOMEREAD_5187, chromosome: Chromosome_0, strand: +, position: 383563 
read name: @SOMEREAD_5192, chromosome: Chromosome_2, strand: +, position: 82968 
read name: @SOMEREAD_9352, chromosome: Chromosome_0, strand: +, position: 178528 
read name: @SOMEREAD_3624, chromosome: Chromosome_0, strand: +, position: 335177 
read name: @SOMEREAD_4997, chromosome: Chromosome_0, strand: +, position: 83012 
read name: @SOMEREAD_3241, chromosome: Chromosome_2, strand: +, position: 1518 
read name: @SOMEREAD_9509, chromosome: Chromosome_2, strand: +, position: 54909 
read name: @SOMEREAD_3683, chromosome: Chromosome_0, strand: +, position: 117723 
read name: @SOMEREAD_1148, chromosome: Chromosome_0, strand: +, position: 155743 
read name: @SOMEREAD_8237, chromosome: Chromosome_0, strand: +, position: 67569 
read name: @SOMEREAD_7880, chromosome: Chromosome_0, strand: +, position: 346120 
read name: @SOMEREAD_231, chromosome: Chromosome_1, strand: +, position: 22608 
read name: @SOMEREAD_4034, chromosome: Chromosome_0, strand: +, position: 202452 
read name: @SOMEREAD_8026, chromosome: Chromosome_0, strand: +, position: 21582 
read name: @SOMEREAD_4350, chromosome: Chromosome_2, strand: +, position: 16652 
read name: @SOMEREAD_7251, chromosome: Chromosome_0, strand: +, position: 91706 
read name: @SOMEREAD_578, chromosome: Chromosome_1, strand: +, position: 217823 
read name: @SOMEREAD_307, chromosome: Chromosome_1, strand: +, position: 161226 
read name: @SOMEREAD_4564, chromosome: Chromosome_2, strand: +, position: 92519 
read name: @SOMEREAD_8963, chromosome: Chromosome_1, strand: +, position: 194369 
read name: @SOMEREAD_6042, chromosome: Chromosome_0, strand: +, position: 69053 
read name: @SOMEREAD_9736, chromosome: Chromosome_0, strand: +, position: 125086 
read name: @SOMEREAD_9473, chromosome: Chromosome_2, strand: +, position: 95464 
read name: @SOMEREAD_6646, chromosome: Chromosome_0, strand: +, position: 141790 
read name: @SOMEREAD_6396, chromosome: Chromosome_2, strand: +, position: 33873 
read name: @SOMEREAD_7395, chromosome: Chromosome_2, strand: +, position: 44243 
read name: @SOMEREAD_8405, chromosome: Chromosome_0, strand: +, position: 159640 
read name: @SOMEREAD_6123, chromosome: Chromosome_1, strand: +, position: 212728 
read name: @SOMEREAD_7662, chromosome: Chromosome_0, strand: +, position: 80809 
read name: @SOMEREAD_7905, chromosome: Chromosome_0, strand: +, position: 351220 
read name: @SOMEREAD_7860, chromosome: Chromosome_2, strand: +, position: 51084 
read name: @SOMEREAD_7849, chromosome: Chromosome_2, strand: +, position: 11570 
read name: @SOMEREAD_8868, chromosome: Chromosome_1, strand: +, position: 123629 
read name: @SOMEREAD_836, chromosome: Chromosome_2, strand: +, position: 54602 
read name: @SOMEREAD_425, chromosome: Chromosome_1, strand: +, position: 133606 
read name: @SOMEREAD_7972, chromosome: Chromosome_2, strand: +, position: 35791 
read name: @SOMEREAD_8840, chromosome: Chromosome_1, strand: +, position: 186772 
read name: @SOMEREAD_7961, chromosome: Chromosome_2, strand: +, position: 14745 
read name: @SOMEREAD_7608, chromosome: Chromosome_1, strand: +, position: 132304 
read name: @SOMEREAD_7628, chromosome: Chromosome_2, strand: +, position: 37748 
read name: @SOMEREAD_3577, chromosome: Chromosome_2, strand: +, position: 96230 
read name: @SOMEREAD_3373, chromosome: Chromosome_0, strand: +, position: 210067 
read name: @SOMEREAD_2923, chromosome: Chromosome_0, strand: +, position: 218577 
read name: @SOMEREAD_8777, chromosome: Chromosome_2, strand: +, position: 28872 
read name: @SOMEREAD_6577, chromosome: Chromosome_1, strand: +, position: 36420 
read name: @SOMEREAD_1830, chromosome: Chromosome_1, strand: +, position: 26181 
read name: @SOMEREAD_587, chromosome: Chromosome_1, strand: +, position: 214032 
read name: @SOMEREAD_2544, chromosome: Chromosome_2, strand: +, position: 87513 
read name: @SOMEREAD_2950, chromosome: Chromosome_0, strand: +, position: 25982 
read name: @SOMEREAD_2948, chromosome: Chromosome_0, strand: +, position: 162765 
read name: @SOMEREAD_7636, chromosome: Chromosome_0, strand: +, position: 28197 
read name: @SOMEREAD_7754, chromosome: Chromosome_0, strand: +, position: 109847 
read name: @SOMEREAD_7033, chromosome: Chromosome_1, strand: +, position: 102748 
read name: @SOMEREAD_7316, chromosome: Chromosome_1, strand: +, position: 137307 
read name: @SOMEREAD_1032, chromosome: Chromosome_2, strand: +, position: 27272 
read name: @SOMEREAD_1263, chromosome: Chromosome_0, strand: +, position: 67190 
read name: @SOMEREAD_9170, chromosome: Chromosome_2, strand: +, position: 37613 
read name: @SOMEREAD_9743, chromosome: Chromosome_1, strand: +, position: 223415 
read name: @SOMEREAD_2454, chromosome: Chromosome_0, strand: +, position: 385202 
read name: @SOMEREAD_4852, chromosome: Chromosome_0, strand: +, position: 35371 
read name: @SOMEREAD_8060, chromosome: Chromosome_1, strand: +, position: 176813 
read name: @SOMEREAD_4700, chromosome: Chromosome_2, strand: +, position: 41443 
read name: @SOMEREAD_4918, chromosome: Chromosome_0, strand: +, position: 470779 
read name: @SOMEREAD_7697, chromosome: Chromosome_1, strand: +, position: 85851 
read name: @SOMEREAD_5896, chromosome: Chromosome_2, strand: +, position: 80595 
read name: @SOMEREAD_5698, chromosome: Chromosome_0, strand: +, position: 303775 
read name: @SOMEREAD_5904, chromosome: Chromosome_2, strand: +, position: 75111 
read name: @SOMEREAD_794, chromosome: Chromosome_1, strand: +, position: 124508 
read name: @SOMEREAD_2458, chromosome: Chromosome_0, strand: +, position: 29064 
read name: @SOMEREAD_6102, chromosome: Chromosome_1, strand: +, position: 197110 
read name: @SOMEREAD_3366, chromosome: Chromosome_0, strand: +, position: 262996 
read name: @SOMEREAD_8693, chromosome: Chromosome_2, strand: +, position: 35672 
read name: @SOMEREAD_2475, chromosome: Chromosome_2, strand: +, position: 15131 
read name: @SOMEREAD_7726, chromosome: Chromosome_2, strand: +, position: 62632 
read name: @SOMEREAD_6129, chromosome: Chromosome_1, strand: +, position: 247336 
read name: @SOMEREAD_631, chromosome: Chromosome_2, strand: +, position: 58901 
read name: @SOMEREAD_7464, chromosome: Chromosome_2, strand: +, position: 8753 
read name: @SOMEREAD_8335, chromosome: Chromosome_0, strand: +, position: 96936 
read name: @SOMEREAD_8854, chromosome: Chromosome_2, strand: +, position: 10906 
read name: @SOMEREAD_2017, chromosome: Chromosome_0, strand: +, position: 265971 
read name: @SOMEREAD_4084, chromosome: Chromosome_1, strand: +, position: 184719 
read name: @SOMEREAD_7652, chromosome: Chromosome_2, strand: +, position: 49009 
read name: @SOMEREAD_6915, chromosome: Chromosome_0, strand: +, position: 28410 
read name: @SOMEREAD_997, chromosome: Chromosome_2, strand: +, position: 41343 
read name: @SOMEREAD_2141, chromosome: Chromosome_2, strand: +, position: 41030 
read name: @SOMEREAD_5629, chromosome: Chromosome_1, strand: +, position: 28036 
read name: @SOMEREAD_8836, chromosome: Chromosome_1, strand: +, position: 80164 
read name: @SOMEREAD_4517, chromosome: Chromosome_0, strand: +, position: 186444 
read name: @SOMEREAD_5778, chromosome: Chromosome_1, strand: +, position: 225062 
read name: @SOMEREAD_5575, chromosome: Chromosome_1, strand: +, position: 160454 
read name: @SOMEREAD_7917, chromosome: Chromosome_0, strand: +, position: 275084 
read name: @SOMEREAD_7682, chromosome: Chromosome_0, strand: +, position: 412163 
read name: @SOMEREAD_5981, chromosome: Chromosome_2, strand: +, position: 42328 
read name: @SOMEREAD_8506, chromosome: Chromosome_1, strand: +, position: 159544 
read name: @SOMEREAD_5182, chromosome: Chromosome_1, strand: +, position: 200785 
read name: @SOMEREAD_9682, chromosome: Chromosome_1, strand: +, position: 132469 
read name: @SOMEREAD_8998, chromosome: Chromosome_1, strand: +, position: 73129 
read name: @SOMEREAD_3085, chromosome: Chromosome_0, strand: +, position: 446278 
read name: @SOMEREAD_9247, chromosome: Chromosome_2, strand: +, position: 44696 
read name: @SOMEREAD_2756, chromosome: Chromosome_2, strand: +, position: 80117 
read name: @SOMEREAD_195, chromosome: Chromosome_1, strand: +, position: 223029 
read name: @SOMEREAD_7241, chromosome: Chromosome_2, strand: +, position: 14376 
read name: @SOMEREAD_6169, chromosome: Chromosome_1, strand: +, position: 109636 
read name: @SOMEREAD_2445, chromosome: Chromosome_0, strand: +, position: 44693 
read name: @SOMEREAD_5295, chromosome: Chromosome_0, strand: +, position: 121696 
read name: @SOMEREAD_1261, chromosome: Chromosome_0, strand: +, position: 255205 
read name: @SOMEREAD_5951, chromosome: Chromosome_0, strand: +, position: 186365 
read name: @SOMEREAD_5201, chromosome: Chromosome_0, strand: +, position: 403716 
read name: @SOMEREAD_7186, chromosome: Chromosome_0, strand: +, position: 232496 
read name: @SOMEREAD_2692, chromosome: Chromosome_0, strand: +, position: 232496 
read name: @SOMEREAD_9917, chromosome: Chromosome_1, strand: +, position: 130883 
read name: @SOMEREAD_3696, chromosome: Chromosome_0, strand: +, position: 16420 
read name: @SOMEREAD_9218, chromosome: Chromosome_1, strand: +, position: 207596 
read name: @SOMEREAD_2392, chromosome: Chromosome_1, strand: +, position: 246451 
read name: @SOMEREAD_9528, chromosome: Chromosome_1, strand: +, position: 43608 
read name: @SOMEREAD_3141, chromosome: Chromosome_2, strand: +, position: 86142 
read name: @SOMEREAD_3193, chromosome: Chromosome_2, strand: +, position: 76902 
read name: @SOMEREAD_4017, chromosome: Chromosome_0, strand: +, position: 41955 
read name: @SOMEREAD_8871, chromosome: Chromosome_1, strand: +, position: 135252 
read name: @SOMEREAD_4543, chromosome: Chromosome_1, strand: +, position: 18251 
read name: @SOMEREAD_3666, chromosome: Chromosome_2, strand: +, position: 90228 
read name: @SOMEREAD_3521, chromosome: Chromosome_2, strand: +, position: 78319 
read name: @SOMEREAD_5649, chromosome: Chromosome_0, strand: +, position: 9456 
read name: @SOMEREAD_3104, chromosome: Chromosome_2, strand: +, position: 9289 
read name: @SOMEREAD_881, chromosome: Chromosome_2, strand: +, position: 85151 
read name: @SOMEREAD_5619, chromosome: Chromosome_2, strand: +, position: 85659 
read name: @SOMEREAD_636, chromosome: Chromosome_0, strand: +, position: 131983 
read name: @SOMEREAD_6179, chromosome: Chromosome_1, strand: +, position: 65809 
read name: @SOMEREAD_1135, chromosome: Chromosome_1, strand: +, position: 176843 
read name: @SOMEREAD_7008, chromosome: Chromosome_1, strand: +, position: 5115 
read name: @SOMEREAD_7319, chromosome: Chromosome_1, strand: +, position: 65129 
read name: @SOMEREAD_1429, chromosome: Chromosome_2, strand: +, position: 29761 
read name: @SOMEREAD_2906, chromosome: Chromosome_2, strand: +, position: 29211 
read name: @SOMEREAD_8880, chromosome: Chromosome_1, strand: +, position: 185013 
read name: @SOMEREAD_3029, chromosome: Chromosome_1, strand: +, position: 41115 
read name: @SOMEREAD_8879, chromosome: Chromosome_1, strand: +, position: 209049 
read name: @SOMEREAD_6731, chromosome: Chromosome_0, strand: +, position: 327630 
read name: @SOMEREAD_8775, chromosome: Chromosome_1, strand: +, position: 113969 
read name: @SOMEREAD_4950, chromosome: Chromosome_1, strand: +, position: 85007 
read name: @SOMEREAD_5923, chromosome: Chromosome_1, strand: +, position: 75920 
read name: @SOMEREAD_4702, chromosome: Chromosome_2, strand: +, position: 81574 
read name: @SOMEREAD_3003, chromosome: Chromosome_1, strand: +, position: 62573 
read name: @SOMEREAD_4621, chromosome: Chromosome_2, strand: +, position: 13605 
read name: @SOMEREAD_8494, chromosome: Chromosome_2, strand: +, position: 96502 
read name: @SOMEREAD_9007, chromosome: Chromosome_0, strand: +, position: 383813 
read name: @SOMEREAD_7365, chromosome: Chromosome_2, strand: +, position: 59206 
read name: @SOMEREAD_7045, chromosome: Chromosome_1, strand: +, position: 248196 
read name: @SOMEREAD_3877, chromosome: Chromosome_1, strand: +, position: 74148 
read name: @SOMEREAD_8717, chromosome: Chromosome_0, strand: +, position: 414232 
read name: @SOMEREAD_6861, chromosome: Chromosome_2, strand: +, position: 65132 
read name: @SOMEREAD_5094, chromosome: Chromosome_0, strand: +, position: 273147 
read name: @SOMEREAD_3044, chromosome: Chromosome_0, strand: +, position: 360863 
read name: @SOMEREAD_4916, chromosome: Chromosome_0, strand: +, position: 121427 
read name: @SOMEREAD_2300, chromosome: Chromosome_0, strand: +, position: 258384 
read name: @SOMEREAD_2617, chromosome: Chromosome_1, strand: +, position: 146820 
read name: @SOMEREAD_3882, chromosome: Chromosome_2, strand: +, position: 8903 
read name: @SOMEREAD_7468, chromosome: Chromosome_2, strand: +, position: 6994 
read name: @SOMEREAD_4093, chromosome: Chromosome_1, strand: +, position: 41933 
read name: @SOMEREAD_8186, chromosome: Chromosome_0, strand: +, position: 145279 
read name: @SOMEREAD_9858, chromosome: Chromosome_1, strand: +, position: 84415 
read name: @SOMEREAD_3225, chromosome: Chromosome_0, strand: +, position: 35073 
read name: @SOMEREAD_8041, chromosome: Chromosome_1, strand: +, position: 236143 
read name: @SOMEREAD_3227, chromosome: Chromosome_1, strand: +, position: 107793 
read name: @SOMEREAD_5845, chromosome: Chromosome_2, strand: +, position: 69003 
read name: @SOMEREAD_2447, chromosome: Chromosome_1, strand: +, position: 79778 
read name: @SOMEREAD_9054, chromosome: Chromosome_2, strand: +, position: 4367 
read name: @SOMEREAD_9101, chromosome: Chromosome_2, strand: +, position: 30860 
read name: @SOMEREAD_1542, chromosome: Chromosome_1, strand: +, position: 89399 
